player,player_url,flag_url,circular_player_url
Kendall Brown,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631112.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kendall_brown.png
Kenneth Lofton Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631254.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kenneth_lofton_jr.png
Kenrich Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kenrich_williams.png
Kentavious CaldwellPope,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kentavious_caldwellpope.png
Keon Ellis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631165.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\keon_ellis.png
Keon Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630553.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\keon_johnson.png
Kessler Edwards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630556.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kessler_edwards.png
Kevin Durant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201142.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kevin_durant.png
Kevin Huerter,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628989.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kevin_huerter.png
Kevin Knox II,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628995.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kevin_knox_ii.png
Kevin Love,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201567.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kevin_love.png
Kevon Harris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630284.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kevon_harris.png
Kevon Looney,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626172.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kevon_looney.png
Khris Middleton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203114.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\khris_middleton.png
Killian Hayes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630165.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\killian_hayes.png
Kira Lewis Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630184.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kira_lewis_jr.png
Klay Thompson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202691.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\klay_thompson.png
Kobi Simmons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628424.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kobi_simmons.png
Kris Dunn,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kris_dunn.png
Kristaps Porzingis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204001.png,https://www.worldometers.info//img/flags/small/tn_lg-flag.gif,./visualisation/circular_headshots\kristaps_porzingis.png
Kyle Anderson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203937.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kyle_anderson.png
Kyle Kuzma,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628398.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kyle_kuzma.png
Kyle Lowry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kyle_lowry.png
Kyrie Irving,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202681.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\kyrie_irving.png
LaMelo Ball,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630163.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\lamelo_ball.png
Lamar Stevens,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630205.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\lamar_stevens.png
Landry Shamet,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\landry_shamet.png
Larry Nance Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626204.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\larry_nance_jr.png
Lauri Markkanen,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628374.png,https://www.worldometers.info//img/flags/small/tn_fi-flag.gif,./visualisation/circular_headshots\lauri_markkanen.png
LeBron James,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\lebron_james.png
Lester Quinones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631311.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\lester_quinones.png
Lindell Wigginton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629623.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\lindell_wigginton.png
Lindy Waters III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630322.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\lindy_waters_iii.png
Lonnie Walker IV,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629022.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\lonnie_walker_iv.png
Luguentz Dort,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629652.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\luguentz_dort.png
Luka Doncic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png,https://www.worldometers.info//img/flags/small/tn_si-flag.gif,./visualisation/circular_headshots\luka_doncic.png
Luka Garza,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630568.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\luka_garza.png
Luka Samanic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629677.png,https://www.worldometers.info//img/flags/small/tn_hr-flag.gif,./visualisation/circular_headshots\luka_samanic.png
Luke Kennard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\luke_kennard.png
Luke Kornet,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\luke_kornet.png
Malachi Flynn,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630201.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\malachi_flynn.png
Malaki Branham,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631103.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\malaki_branham.png
Malcolm Brogdon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\malcolm_brogdon.png
Malik Beasley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627736.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\malik_beasley.png
Malik Monk,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\malik_monk.png
Mamadi Diakite,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629603.png,https://www.worldometers.info//img/flags/small/tn_gv-flag.gif,./visualisation/circular_headshots\mamadi_diakite.png
MarJon Beauchamp,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630699.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\marjon_beauchamp.png
Marcus Morris Sr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202694.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\marcus_morris_sr.png
Marcus Smart,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203935.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\marcus_smart.png
Mark Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631109.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mark_williams.png
Markelle Fultz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628365.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\markelle_fultz.png
Markieff Morris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\markieff_morris.png
Marvin Bagley III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628963.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\marvin_bagley_iii.png
Mason Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630222.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mason_jones.png
Mason Plumlee,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203486.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mason_plumlee.png
Matisse Thybulle,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\matisse_thybulle.png
Matt Ryan,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630346.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\matt_ryan.png
Max Christie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631108.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\max_christie.png
Max Strus,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629622.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\max_strus.png
Maxi Kleber,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628467.png,https://www.worldometers.info//img/flags/small/tn_gm-flag.gif,./visualisation/circular_headshots\maxi_kleber.png
Micah Potter,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630695.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\micah_potter.png
Michael Porter Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629008.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\michael_porter_jr.png
Mikal Bridges,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628969.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mikal_bridges.png
Mike Conley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mike_conley.png
Mike Muscala,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203488.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mike_muscala.png
Miles Bridges,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\miles_bridges.png
Miles McBride,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630540.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\miles_mcbride.png
Mitchell Robinson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629011.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mitchell_robinson.png
Mo Bamba,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628964.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\mo_bamba.png
Monte Morris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628420.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\monte_morris.png
Moritz Wagner,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png,https://www.worldometers.info//img/flags/small/tn_gm-flag.gif,./visualisation/circular_headshots\moritz_wagner.png
Moses Brown,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629650.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\moses_brown.png
Moses Moody,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630541.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\moses_moody.png
Moussa Diabate,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631217.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\moussa_diabate.png
Myles Turner,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\myles_turner.png
Naji Marshall,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630230.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\naji_marshall.png
Nassir Little,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\nassir_little.png
Nate Hinton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630207.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\nate_hinton.png
Nate Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631466.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\nate_williams.png
Naz Reid,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629675.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\naz_reid.png
Neemias Queta,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629674.png,https://www.worldometers.info//img/flags/small/tn_po-flag.gif,./visualisation/circular_headshots\neemias_queta.png
Nic Claxton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629651.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\nic_claxton.png
Nick Richards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630208.png,https://www.worldometers.info//img/flags/small/tn_jm-flag.gif,./visualisation/circular_headshots\nick_richards.png
Nickeil AlexanderWalker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\nickeil_alexanderwalker.png
Nicolas Batum,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\nicolas_batum.png
Nikola Jokic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203999.png,https://www.worldometers.info//img/flags/small/tn_ri-flag.gif,./visualisation/circular_headshots\nikola_jokic.png
Nikola Jovic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631107.png,https://www.worldometers.info//img/flags/small/tn_ri-flag.gif,./visualisation/circular_headshots\nikola_jovic.png
Nikola Vucevic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202696.png,https://www.worldometers.info//img/flags/small/tn_mj-flag.gif,./visualisation/circular_headshots\nikola_vucevic.png
Norman Powell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\norman_powell.png
OG Anunoby,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png,,./visualisation/circular_headshots\og_anunoby.png
Obi Toppin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630167.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\obi_toppin.png
Ochai Agbaji,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630534.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ochai_agbaji.png
Olivier Sarr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630846.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\olivier_sarr.png
Omer Yurtseven,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630209.png,https://www.worldometers.info//img/flags/small/tn_tu-flag.gif,./visualisation/circular_headshots\omer_yurtseven.png
Onyeka Okongwu,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630168.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\onyeka_okongwu.png
Orlando Robinson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631115.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\orlando_robinson.png
Oshae Brissett,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629052.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\oshae_brissett.png
Otto Porter Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203490.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\otto_porter_jr.png
Ousmane Dieng,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631172.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\ousmane_dieng.png
PJ Tucker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200782.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\pj_tucker.png
PJ Washington,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\pj_washington.png
Paolo Banchero,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631094.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\paolo_banchero.png
Pascal Siakam,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png,https://www.worldometers.info//img/flags/small/tn_cm-flag.gif,./visualisation/circular_headshots\pascal_siakam.png
Pat Connaughton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\pat_connaughton.png
Patrick Baldwin Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631116.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\patrick_baldwin_jr.png
Patrick Beverley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\patrick_beverley.png
Patrick Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630172.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\patrick_williams.png
Patty Mills,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201988.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\patty_mills.png
Paul George,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202331.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\paul_george.png
Paul Reed,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630194.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\paul_reed.png
Payton Pritchard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\payton_pritchard.png
Peyton Watson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631212.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\peyton_watson.png
Precious Achiuwa,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png,https://www.worldometers.info//img/flags/small/tn_ni-flag.gif,./visualisation/circular_headshots\precious_achiuwa.png
Quentin Grimes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629656.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\quentin_grimes.png
Quenton Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631245.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\quenton_jackson.png
RJ Hampton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630181.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\rj_hampton.png
RJ Barrett,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629628.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\rj_barrett.png
RaiQuan Gray,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630564.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\raiquan_gray.png
Reggie Bullock Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203493.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\reggie_bullock_jr.png
Reggie Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\reggie_jackson.png
Richaun Holmes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626158.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\richaun_holmes.png
Robert Covington,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\robert_covington.png
Robert Williams III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629057.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\robert_williams_iii.png
Robin Lopez,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201577.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\robin_lopez.png
Ron Harper Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631199.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ron_harper_jr.png
Royce ONeale,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\royce_oneale.png
Rudy Gobert,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\rudy_gobert.png
Rui Hachimura,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png,https://www.worldometers.info//img/flags/small/tn_ja-flag.gif,./visualisation/circular_headshots\rui_hachimura.png
Russell Westbrook,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201566.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\russell_westbrook.png
Ryan Arcidiacono,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627853.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ryan_arcidiacono.png
Ryan Rollins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631157.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ryan_rollins.png
Saben Lee,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630240.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\saben_lee.png
Saddiq Bey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\saddiq_bey.png
Sam Hauser,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630573.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\sam_hauser.png
