player,team,games_played,per,ts,usg,ws_48,bpm,vorp,season,player_id,min,off_rating,def_rating,nationality
Moussa Diabate,LAC,11.0,24.7,0.576,18.6,0.25,3.5,0.1,2023-24,1631217.0,5.8,117.7,121.1,France
Myles Turner,IND,42.0,17.4,0.615,17.1,0.12,1.4,1.1,2021-22,1626167.0,29.4,109.7,109.9,USA
Myles Turner,IND,62.0,20.0,0.651,22.0,0.142,2.1,1.9,2022-23,1626167.0,29.4,115.1,116.3,USA
Myles Turner,IND,77.0,19.3,0.626,23.4,0.134,0.9,1.5,2023-24,1626167.0,27.0,120.6,115.5,USA
Naji Marshall,NOP,55.0,12.3,0.505,20.8,0.05,-3.2,-0.2,2021-22,1630230.0,13.4,105.7,108.0,USA
Naji Marshall,NOP,77.0,11.4,0.539,17.8,0.068,-1.9,0.1,2022-23,1630230.0,23.3,111.2,111.4,USA
Naji Marshall,NOP,66.0,12.7,0.576,16.3,0.1,-0.7,0.4,2023-24,1630230.0,19.0,115.4,106.8,USA
Nassir Little,POR,42.0,13.5,0.575,15.8,0.076,-1.4,0.2,2021-22,1629642.0,25.9,110.2,111.1,USA
Nassir Little,POR,54.0,10.2,0.555,16.0,0.032,-3.0,-0.3,2022-23,1629642.0,18.1,111.1,119.9,USA
Nassir Little,PHX,45.0,9.9,0.572,13.9,0.074,-3.0,-0.1,2023-24,1629642.0,10.2,103.2,112.7,USA
Nate Hinton,IND,2.0,-45.2,0.0,42.8,-1.231,-42.6,0.0,2021-22,1630207.0,1.2,133.3,57.1,USA
Nate Hinton,HOU,15.0,17.6,0.585,17.7,0.187,3.6,0.1,2023-24,1630207.0,5.0,109.3,100.0,USA
Nathan Knight,MIN,37.0,18.7,0.603,20.7,0.171,-0.6,0.1,2021-22,1630233.0,7.2,105.5,101.9,USA
Nathan Knight,MIN,38.0,14.5,0.655,18.7,0.116,-3.2,-0.1,2022-23,1630233.0,7.7,109.6,111.9,USA
Naz Reid,MIN,77.0,17.2,0.588,21.4,0.125,0.0,0.6,2021-22,1629675.0,15.8,105.5,107.9,USA
Naz Reid,MIN,68.0,18.5,0.617,24.8,0.114,1.0,1.0,2022-23,1629675.0,18.4,109.2,113.3,USA
Naz Reid,MIN,81.0,16.0,0.595,23.1,0.12,1.5,1.7,2023-24,1629675.0,24.2,111.1,105.5,USA
Neemias Queta,SAC,15.0,12.7,0.495,18.4,0.051,-5.1,-0.1,2021-22,1629674.0,8.0,104.3,108.4,Portugal
Neemias Queta,SAC,5.0,17.0,0.607,16.1,0.149,-3.4,0.0,2022-23,1629674.0,5.7,78.3,121.7,Portugal
Neemias Queta,BOS,28.0,22.9,0.662,16.9,0.259,1.5,0.3,2023-24,1629674.0,11.9,128.7,108.3,Portugal
Nerlens Noel,NYK,25.0,11.8,0.581,7.3,0.128,0.3,0.3,2021-22,203457.0,22.5,104.1,109.8,USA
Nerlens Noel,BKN,17.0,7.9,0.424,12.0,0.007,-3.8,-0.1,2022-23,203457.0,11.5,97.4,114.2,USA
Nic Claxton,BKN,47.0,18.6,0.672,15.1,0.171,0.5,0.6,2021-22,1629651.0,20.7,109.4,109.8,USA
Nic Claxton,BKN,76.0,20.8,0.691,15.4,0.195,3.1,2.9,2022-23,1629651.0,29.9,115.1,111.3,USA
Nic Claxton,BKN,71.0,18.7,0.629,15.6,0.152,1.2,1.7,2023-24,1629651.0,29.8,108.4,114.1,USA
Nick Richards,CHA,50.0,15.9,0.689,15.4,0.125,-2.8,-0.1,2021-22,1630208.0,7.3,102.4,115.4,Jamaica
Nick Richards,CHA,65.0,18.3,0.676,15.6,0.165,-1.3,0.2,2022-23,1630208.0,18.7,107.5,112.0,Jamaica
Nick Richards,CHA,67.0,16.7,0.717,13.3,0.14,-2.3,-0.1,2023-24,1630208.0,26.2,106.3,118.2,Jamaica
Nickeil AlexanderWalker,UTA,65.0,10.5,0.475,24.1,0.003,-2.9,-0.3,2021-22,1629638.0,22.6,107.6,110.7,Canada
Nickeil AlexanderWalker,MIN,59.0,11.6,0.565,17.9,0.062,-0.9,0.2,2022-23,1629638.0,15.0,109.8,111.8,Canada
Nickeil AlexanderWalker,MIN,82.0,10.9,0.578,14.8,0.107,0.2,1.1,2023-24,1629638.0,23.4,113.1,105.5,Canada
Nicolas Batum,LAC,59.0,13.5,0.608,13.3,0.123,2.3,1.6,2021-22,201587.0,24.8,105.4,109.8,France
Nicolas Batum,LAC,78.0,11.0,0.594,11.5,0.101,0.5,1.0,2022-23,201587.0,21.9,114.5,110.0,France
Nicolas Batum,PHI,60.0,10.2,0.603,8.6,0.103,-0.4,0.6,2023-24,201587.0,25.5,117.6,111.9,France
Nikola Jokic,DEN,74.0,32.8,0.661,31.9,0.296,13.7,9.8,2021-22,203999.0,33.5,117.3,108.9,Serbia
Nikola Jokic,DEN,69.0,31.5,0.701,27.2,0.308,13.0,8.8,2022-23,203999.0,33.7,124.2,111.6,Serbia
Nikola Jokic,DEN,79.0,31.0,0.65,29.3,0.299,13.2,10.6,2023-24,203999.0,34.6,122.4,110.6,Serbia
Nikola Jovic,MIA,15.0,10.6,0.53,19.0,0.053,-3.4,-0.1,2022-23,1631107.0,13.6,105.7,109.2,Serbia
Nikola Jovic,MIA,46.0,12.8,0.583,17.1,0.103,0.3,0.5,2023-24,1631107.0,19.5,115.8,107.9,Serbia
Nikola Vucevic,CHI,73.0,18.2,0.533,24.5,0.09,0.9,1.8,2021-22,202696.0,33.1,111.3,112.8,Montenegro
Nikola Vucevic,CHI,82.0,19.1,0.594,21.9,0.145,2.7,3.2,2022-23,202696.0,33.5,112.3,112.8,Montenegro
Nikola Vucevic,CHI,76.0,17.7,0.54,23.3,0.1,0.1,1.4,2023-24,202696.0,34.3,112.5,115.7,Montenegro
Norman Powell,LAC,45.0,16.3,0.603,23.1,0.093,-0.3,0.6,2021-22,1626181.0,32.4,110.6,118.7,USA
Norman Powell,LAC,60.0,17.1,0.612,26.0,0.107,0.3,0.9,2022-23,1626181.0,26.1,109.2,113.0,USA
Norman Powell,LAC,76.0,13.9,0.626,20.0,0.099,-0.8,0.6,2023-24,1626181.0,26.2,118.0,113.0,USA
OG Anunoby,TOR,48.0,14.8,0.549,20.5,0.104,0.5,1.1,2021-22,1628384.0,36.0,112.0,108.1,United Kingdom
OG Anunoby,TOR,67.0,14.6,0.586,19.5,0.094,0.4,1.5,2022-23,1628384.0,35.6,114.4,111.4,United Kingdom
OG Anunoby,NYK,50.0,12.8,0.595,17.6,0.073,-0.6,0.6,2023-24,1628384.0,34.0,118.2,107.2,United Kingdom
Obi Toppin,NYK,72.0,18.3,0.614,20.8,0.153,2.0,1.2,2021-22,1630167.0,17.1,110.9,104.0,USA
Obi Toppin,NYK,67.0,13.6,0.565,19.5,0.095,-0.5,0.4,2022-23,1630167.0,15.7,112.8,110.4,USA
Obi Toppin,IND,82.0,16.5,0.677,16.8,0.132,1.5,1.5,2023-24,1630167.0,21.1,120.2,116.6,USA
Ochai Agbaji,UTA,59.0,9.5,0.561,15.8,0.053,-3.0,-0.3,2022-23,1630534.0,20.5,114.4,114.6,USA
Ochai Agbaji,TOR,78.0,7.7,0.497,13.4,0.002,-4.4,-1.0,2023-24,1630534.0,21.0,110.1,117.2,USA
Olivier Sarr,OKC,22.0,14.0,0.672,13.9,0.116,-4.0,-0.2,2021-22,1630846.0,19.1,106.0,108.0,France
Olivier Sarr,OKC,9.0,11.5,0.544,13.6,0.094,-4.9,-0.1,2022-23,1630846.0,12.6,110.9,104.2,France
Olivier Sarr,OKC,15.0,14.8,0.664,12.7,0.186,-2.6,0.0,2023-24,1630846.0,6.5,106.8,105.8,France
Omer Yurtseven,MIA,56.0,17.4,0.546,19.9,0.145,-1.0,0.2,2021-22,1630209.0,12.6,113.3,108.0,Turkey
Omer Yurtseven,MIA,9.0,16.7,0.675,18.0,0.159,-3.9,0.0,2022-23,1630209.0,9.2,117.2,115.5,Turkey
Omer Yurtseven,UTA,48.0,15.0,0.565,17.9,0.062,-3.0,-0.1,2023-24,1630209.0,11.4,104.4,117.2,Turkey
Onyeka Okongwu,ATL,48.0,19.8,0.714,14.0,0.202,0.8,0.7,2021-22,1630168.0,20.7,114.6,109.1,USA
Onyeka Okongwu,ATL,80.0,19.4,0.678,15.1,0.185,0.8,1.3,2022-23,1630168.0,23.1,114.2,112.4,USA
Onyeka Okongwu,ATL,55.0,16.9,0.674,13.7,0.153,-0.4,0.5,2023-24,1630168.0,25.5,118.1,119.0,USA
Orlando Robinson,MIA,31.0,13.4,0.565,12.4,0.129,-2.1,0.0,2022-23,1631115.0,13.7,110.3,106.6,USA
Orlando Robinson,MIA,36.0,14.0,0.596,14.8,0.135,-1.1,0.1,2023-24,1631115.0,8.4,113.1,109.6,USA
Oshae Brissett,IND,67.0,12.9,0.53,17.3,0.069,-2.2,-0.1,2021-22,1629052.0,23.3,110.8,116.8,Canada
Oshae Brissett,IND,65.0,10.6,0.52,16.1,0.05,-3.2,-0.3,2022-23,1629052.0,16.7,112.4,111.8,Canada
Oshae Brissett,BOS,55.0,12.8,0.53,14.5,0.131,-1.8,0.0,2023-24,1629052.0,11.5,117.2,106.4,Canada
Otto Porter Jr,GSW,63.0,15.9,0.581,15.0,0.168,3.1,1.8,2021-22,203490.0,22.2,110.2,103.3,USA
Otto Porter Jr,TOR,8.0,14.0,0.656,11.0,0.142,0.7,0.1,2022-23,203490.0,18.3,109.5,114.6,USA
Otto Porter Jr,TOR,15.0,8.7,0.568,8.9,0.07,-3.2,-0.1,2023-24,203490.0,11.6,112.2,107.5,USA
Ousmane Dieng,OKC,39.0,9.3,0.505,15.9,0.038,-3.6,-0.2,2022-23,1631172.0,14.6,110.3,107.4,France
Ousmane Dieng,OKC,33.0,10.1,0.54,16.9,0.055,-3.0,-0.1,2023-24,1631172.0,11.1,110.1,109.0,France
PJ Dozier,DEN,18.0,8.7,0.463,15.2,0.038,-2.0,0.0,2021-22,1628408.0,18.9,96.6,109.5,USA
PJ Dozier,SAC,16.0,5.2,0.333,20.6,-0.097,-7.8,-0.1,2022-23,1628408.0,5.0,94.1,107.0,USA
PJ Tucker,MIA,71.0,11.3,0.593,11.7,0.121,0.6,1.3,2021-22,200782.0,27.9,113.2,107.1,USA
PJ Tucker,PHI,75.0,5.7,0.566,6.5,0.064,-3.0,-0.5,2022-23,200782.0,25.6,117.3,113.3,USA
PJ Tucker,LAC,31.0,5.9,0.507,5.3,0.068,-3.6,-0.2,2023-24,200782.0,15.7,112.4,113.7,USA
PJ Washington,CHA,65.0,13.6,0.588,15.6,0.091,-0.1,0.9,2021-22,1629023.0,27.2,115.0,111.5,USA
PJ Washington,CHA,73.0,12.9,0.542,20.6,0.052,-1.3,0.4,2022-23,1629023.0,32.6,107.5,114.8,USA
PJ Washington,DAL,73.0,12.2,0.537,19.1,0.04,-2.1,-0.1,2023-24,1629023.0,30.4,112.8,115.6,USA
Paolo Banchero,ORL,72.0,14.9,0.529,27.5,0.047,-1.5,0.3,2022-23,1631094.0,33.7,111.1,115.3,USA
Paolo Banchero,ORL,80.0,17.3,0.546,29.7,0.09,1.3,2.3,2023-24,1631094.0,35.0,111.9,111.9,USA
Pascal Siakam,TOR,68.0,20.3,0.565,25.8,0.151,3.5,3.6,2021-22,1627783.0,37.9,114.3,109.6,Cameroon
Pascal Siakam,TOR,71.0,20.3,0.565,27.2,0.141,3.1,3.4,2022-23,1627783.0,37.4,115.6,113.3,Cameroon
Pascal Siakam,IND,80.0,19.7,0.601,25.3,0.124,1.9,2.7,2023-24,1627783.0,33.2,117.6,115.3,Cameroon
Pat Connaughton,MIL,65.0,13.4,0.62,14.0,0.125,1.2,1.4,2021-22,1626192.0,26.0,111.3,112.1,USA
Pat Connaughton,MIL,61.0,10.0,0.531,13.8,0.085,-1.0,0.3,2022-23,1626192.0,23.7,113.3,109.9,USA
Pat Connaughton,MIL,76.0,9.6,0.574,10.9,0.08,-1.6,0.2,2023-24,1626192.0,22.1,115.1,115.9,USA
Patrick Baldwin Jr,GSW,31.0,11.3,0.546,22.8,0.029,-2.1,0.0,2022-23,1631116.0,7.3,100.8,113.2,USA
Patrick Baldwin Jr,WAS,38.0,9.7,0.502,15.9,0.019,-4.6,-0.3,2023-24,1631116.0,13.0,108.4,111.0,USA
Patrick Beverley,MIN,58.0,14.8,0.539,16.1,0.132,2.7,1.7,2021-22,201976.0,25.4,113.6,109.8,USA
Patrick Beverley,CHI,67.0,8.9,0.534,10.6,0.079,-1.2,0.3,2022-23,201976.0,27.1,111.6,113.1,USA
Patrick Beverley,MIL,73.0,11.6,0.539,14.3,0.09,-1.1,0.3,2023-24,201976.0,20.0,110.7,112.2,USA
Patrick Williams,CHI,17.0,12.7,0.637,14.2,0.099,-1.5,0.0,2021-22,1630172.0,24.8,107.8,113.3,USA
Patrick Williams,CHI,82.0,11.2,0.576,15.7,0.072,-1.3,0.4,2022-23,1630172.0,28.3,110.7,113.2,USA
Patrick Williams,CHI,43.0,11.0,0.553,16.6,0.048,-2.3,-0.1,2023-24,1630172.0,27.3,114.3,115.5,USA
Patty Mills,BKN,81.0,10.4,0.563,16.4,0.058,-1.7,0.2,2021-22,201988.0,29.0,112.3,110.7,Australia
Patty Mills,BKN,40.0,10.6,0.554,19.7,0.035,-3.1,-0.2,2022-23,201988.0,14.2,111.2,117.0,Australia
Patty Mills,MIA,32.0,7.2,0.467,15.9,0.009,-4.6,-0.3,2023-24,201988.0,13.0,109.8,109.5,Australia
Paul George,LAC,31.0,18.6,0.538,33.7,0.057,3.7,1.6,2021-22,202331.0,34.8,108.2,103.9,USA
Paul George,LAC,56.0,19.6,0.588,29.5,0.114,2.8,2.3,2022-23,202331.0,34.6,116.5,112.5,USA
Paul George,LAC,74.0,19.3,0.613,26.6,0.14,3.2,3.3,2023-24,202331.0,33.8,121.2,112.1,USA
Paul Reed,PHI,38.0,21.4,0.568,16.7,0.212,2.1,0.3,2021-22,1630194.0,8.0,107.7,113.9,USA
Paul Reed,PHI,69.0,19.2,0.62,16.4,0.18,-0.1,0.4,2022-23,1630194.0,10.9,111.0,111.5,USA
Paul Reed,PHI,82.0,17.4,0.58,15.9,0.154,0.4,0.9,2023-24,1630194.0,19.4,116.3,112.0,USA
Payton Pritchard,BOS,71.0,15.0,0.578,18.6,0.148,1.8,1.0,2021-22,1630202.0,14.1,109.4,107.2,USA
Payton Pritchard,BOS,48.0,10.3,0.536,19.8,0.045,-3.4,-0.2,2022-23,1630202.0,13.4,107.9,106.5,USA
Payton Pritchard,BOS,82.0,15.3,0.597,17.2,0.16,1.0,1.4,2023-24,1630202.0,22.3,122.8,109.2,USA
Peyton Watson,DEN,23.0,12.8,0.553,17.7,0.073,-2.8,0.0,2022-23,1631212.0,8.1,101.6,113.5,USA
Peyton Watson,DEN,80.0,11.8,0.539,16.2,0.079,-2.2,-0.1,2023-24,1631212.0,18.6,109.0,109.7,USA
Precious Achiuwa,TOR,73.0,12.7,0.503,18.5,0.07,-2.6,-0.2,2021-22,1630173.0,23.6,108.7,106.7,Nigeria
Precious Achiuwa,TOR,55.0,15.2,0.554,19.4,0.093,-2.3,-0.1,2022-23,1630173.0,20.7,114.0,115.6,Nigeria
Precious Achiuwa,NYK,74.0,14.6,0.545,15.9,0.102,-1.4,0.2,2023-24,1630173.0,21.9,111.2,112.3,Nigeria
Quentin Grimes,NYK,46.0,10.7,0.565,15.1,0.087,-0.3,0.3,2021-22,1629656.0,17.1,102.0,105.0,USA
Quentin Grimes,NYK,71.0,11.7,0.619,14.4,0.108,-0.1,1.0,2022-23,1629656.0,29.9,118.6,114.2,USA
Quentin Grimes,DET,51.0,8.9,0.516,15.8,0.06,-2.2,-0.1,2023-24,1629656.0,20.1,108.1,109.1,USA
Quenton Jackson,WAS,9.0,12.2,0.542,17.9,0.078,-5.1,-0.1,2022-23,1631245.0,15.0,104.6,111.3,USA
Quenton Jackson,IND,3.0,16.1,0.532,7.2,0.203,3.3,0.0,2023-24,1631245.0,3.5,79.2,79.2,USA
RJ Barrett,NYK,70.0,13.7,0.511,27.6,0.046,-1.6,0.2,2021-22,1629628.0,34.5,108.3,111.6,Canada
RJ Barrett,NYK,73.0,12.9,0.531,26.2,0.043,-3.1,-0.7,2022-23,1629628.0,33.9,115.3,116.5,Canada
RJ Barrett,TOR,58.0,16.4,0.58,26.5,0.075,-0.8,0.6,2023-24,1629628.0,31.7,113.6,116.9,Canada
RJ Hampton,ORL,64.0,8.5,0.481,18.4,-0.005,-4.1,-0.7,2021-22,1630181.0,21.9,99.1,113.5,USA
RJ Hampton,DET,47.0,10.8,0.558,17.8,0.042,-2.9,-0.2,2022-23,1630181.0,15.9,107.1,115.8,USA
RJ Hampton,MIA,8.0,0.9,0.336,10.5,-0.038,-9.5,-0.1,2023-24,1630181.0,9.5,118.4,107.8,USA
RaiQuan Gray,BKN,1.0,15.5,0.621,21.4,0.106,-2.0,0.0,2022-23,1630564.0,35.1,108.2,125.7,USA
RaiQuan Gray,SAS,3.0,22.7,0.676,19.5,0.187,7.4,0.1,2023-24,1630564.0,13.0,129.3,113.6,USA
Raul Neto,WAS,70.0,12.4,0.538,18.4,0.053,-2.9,-0.4,2021-22,203526.0,19.6,109.6,112.9,Brazil
Raul Neto,CLE,48.0,12.6,0.628,13.2,0.142,-0.2,0.2,2022-23,203526.0,10.5,111.2,109.8,Brazil
Reggie Bullock Jr,DAL,68.0,9.2,0.558,13.3,0.08,-1.4,0.3,2021-22,203493.0,28.0,113.3,106.7,USA
Reggie Bullock Jr,DAL,78.0,7.7,0.577,10.0,0.056,-2.6,-0.4,2022-23,203493.0,30.3,114.7,116.5,USA
Reggie Bullock Jr,HOU,44.0,7.7,0.582,9.4,0.072,-2.4,0.0,2023-24,203493.0,9.5,107.8,113.0,USA
Reggie Jackson,LAC,75.0,12.1,0.488,27.6,0.008,-3.0,-0.6,2021-22,202704.0,31.2,108.2,109.4,USA
Reggie Jackson,DEN,68.0,10.0,0.514,20.8,0.018,-3.9,-0.8,2022-23,202704.0,24.4,109.5,111.7,USA
Reggie Jackson,DEN,82.0,11.7,0.521,21.7,0.056,-3.2,-0.6,2023-24,202704.0,22.2,112.0,110.6,USA
Richaun Holmes,SAC,45.0,17.8,0.689,15.8,0.145,-0.5,0.4,2021-22,1626158.0,23.9,107.2,113.0,USA
Richaun Holmes,SAC,42.0,12.9,0.668,13.7,0.113,-2.9,-0.1,2022-23,1626158.0,8.3,104.2,113.5,USA
Richaun Holmes,WAS,40.0,14.5,0.593,14.7,0.114,-3.3,-0.2,2023-24,1626158.0,13.9,108.1,115.8,USA
Ricky Rubio,CLE,33.0,10.4,0.442,17.7,0.062,-2.8,-0.1,2022-23,201937.0,17.2,107.2,104.2,Spain
Robert Covington,LAC,71.0,12.4,0.572,13.5,0.08,0.2,1.1,2021-22,203496.0,27.3,110.9,110.2,USA
Robert Covington,LAC,48.0,14.2,0.584,15.6,0.117,1.7,0.7,2022-23,203496.0,16.2,109.2,110.2,USA
Robert Covington,PHI,29.0,13.6,0.58,10.7,0.145,2.2,0.5,2023-24,203496.0,16.8,115.6,103.6,USA
Robert Williams III,BOS,61.0,22.1,0.745,11.5,0.262,5.5,3.4,2021-22,1629057.0,29.6,113.4,103.4,USA
Robert Williams III,BOS,35.0,19.8,0.742,11.8,0.224,3.3,1.1,2022-23,1629057.0,23.5,116.3,105.0,USA
Robert Williams III,POR,6.0,17.2,0.684,13.2,0.144,0.7,0.1,2023-24,1629057.0,19.8,101.6,114.9,USA
Robin Lopez,ORL,36.0,13.7,0.57,18.9,0.064,-3.8,-0.3,2021-22,201577.0,17.0,103.3,109.7,USA
Robin Lopez,CLE,37.0,11.6,0.675,16.1,0.094,-3.0,-0.1,2022-23,201577.0,8.1,102.3,111.0,USA
Robin Lopez,MIL,16.0,6.6,0.453,14.5,0.007,-6.1,-0.1,2023-24,201577.0,4.0,95.8,115.9,USA
Rodney McGruder,DET,51.0,11.6,0.577,14.8,0.075,-1.4,0.1,2021-22,203585.0,14.8,105.0,108.7,USA
Rodney McGruder,DET,32.0,10.7,0.566,14.0,0.068,-1.5,0.1,2022-23,203585.0,16.4,111.5,114.9,USA
Romeo Langford,SAS,48.0,9.2,0.52,12.9,0.082,-1.4,0.1,2021-22,1629641.0,16.1,104.0,103.1,USA
Romeo Langford,SAS,43.0,10.4,0.524,15.4,0.029,-4.2,-0.5,2022-23,1629641.0,19.6,107.0,115.5,USA
Ron Harper Jr,TOR,9.0,15.7,0.608,14.6,0.158,1.2,0.0,2022-23,1631199.0,5.3,119.8,98.0,USA
Ron Harper Jr,TOR,1.0,0.0,0.5471999999999999,0.0,0.087,-8.8,0.0,2023-24,1631199.0,3.7,100.0,188.9,USA
Royce ONeale,UTA,77.0,10.3,0.608,9.9,0.109,0.8,1.7,2021-22,1626220.0,31.2,115.8,110.5,USA
Royce ONeale,BKN,76.0,9.2,0.538,13.6,0.057,-1.1,0.5,2022-23,1626220.0,31.7,113.9,111.8,USA
Royce ONeale,PHX,79.0,11.1,0.548,13.9,0.085,0.0,1.0,2023-24,1626220.0,24.7,113.6,110.4,USA
Rudy Gay,UTA,55.0,13.0,0.539,19.3,0.097,-1.0,0.3,2021-22,200752.0,18.9,113.6,104.9,USA
Rudy Gay,UTA,56.0,9.0,0.475,17.7,0.018,-4.0,-0.4,2022-23,200752.0,14.6,111.5,108.6,USA
Rudy Gobert,UTA,66.0,24.7,0.732,16.9,0.264,4.6,3.6,2021-22,203497.0,32.1,114.1,104.5,France
Rudy Gobert,MIN,70.0,18.9,0.675,16.3,0.174,0.7,1.4,2022-23,203497.0,30.7,110.8,110.3,France
Rudy Gobert,MIN,76.0,19.3,0.675,15.4,0.216,1.8,2.5,2023-24,203497.0,34.1,114.6,106.6,France
Rui Hachimura,WAS,42.0,14.9,0.579,20.9,0.073,-1.4,0.1,2021-22,1629060.0,22.5,108.7,115.8,Japan
Rui Hachimura,LAL,63.0,13.2,0.556,20.2,0.06,-2.2,-0.1,2022-23,1629060.0,23.3,108.5,109.7,Japan
Rui Hachimura,LAL,68.0,15.0,0.628,18.5,0.108,-0.9,0.5,2023-24,1629060.0,26.8,116.1,113.5,Japan
Russell Westbrook,LAL,78.0,15.0,0.512,27.3,0.03,-1.6,0.2,2021-22,201566.0,34.3,107.5,111.5,USA
Russell Westbrook,LAC,73.0,16.1,0.513,27.7,0.044,0.2,1.2,2022-23,201566.0,29.1,114.1,114.3,USA
Russell Westbrook,LAC,68.0,16.2,0.514,25.2,0.066,0.5,1.0,2023-24,201566.0,22.5,116.5,112.8,USA
Ryan Arcidiacono,NYK,10.0,6.1,0.667,8.6,0.052,-4.6,-0.1,2021-22,1627853.0,7.6,91.1,99.4,USA
Ryan Arcidiacono,POR,20.0,2.7,0.351,11.1,-0.043,-8.8,-0.3,2022-23,1627853.0,8.6,93.2,105.9,USA
Ryan Arcidiacono,NYK,20.0,-2.0,0.0,7.7,-0.089,-9.6,-0.1,2023-24,1627853.0,2.3,82.1,80.0,USA
Ryan Rollins,GSW,12.0,-1.4,0.508,26.1,-0.218,-15.0,-0.2,2022-23,1631157.0,5.2,73.2,111.3,USA
Ryan Rollins,MIL,13.0,22.0,0.638,23.0,0.155,5.7,0.2,2023-24,1631157.0,6.0,118.9,83.4,USA
Saben Lee,DET,37.0,13.8,0.499,17.3,0.073,-0.4,0.2,2021-22,1630240.0,16.3,105.1,110.8,USA
Saben Lee,PHX,25.0,13.1,0.517,19.5,0.088,-1.8,0.0,2022-23,1630240.0,14.9,100.7,105.1,USA
Saben Lee,PHX,24.0,13.5,0.492,18.8,0.099,-1.4,0.0,2023-24,1630240.0,7.7,105.6,101.5,USA
Saddiq Bey,DET,82.0,14.0,0.529,21.3,0.071,-0.3,1.2,2021-22,1630180.0,33.0,104.7,114.0,USA
Saddiq Bey,ATL,77.0,14.6,0.564,20.2,0.087,-0.3,0.9,2022-23,1630180.0,27.6,113.9,117.0,USA
Saddiq Bey,ATL,63.0,13.1,0.549,17.0,0.081,-1.8,0.1,2023-24,1630180.0,32.7,118.6,119.1,USA
Sam Hauser,BOS,26.0,14.8,0.65,14.5,0.171,2.3,0.2,2021-22,1630573.0,6.1,105.7,106.0,USA
Sam Hauser,BOS,80.0,12.7,0.634,14.7,0.128,1.0,1.0,2022-23,1630573.0,16.1,114.1,106.4,USA
Sam Hauser,BOS,79.0,13.0,0.629,15.0,0.134,1.2,1.4,2023-24,1630573.0,22.0,121.3,107.1,USA
Sam Merrill,MEM,6.0,7.5,0.485,19.6,0.029,-5.6,-0.1,2021-22,1630241.0,9.6,101.6,112.7,USA
Sam Merrill,CLE,5.0,15.5,0.546,17.3,0.16,1.2,0.0,2022-23,1630241.0,11.7,99.2,102.5,USA
Sam Merrill,CLE,61.0,13.1,0.598,17.5,0.125,0.5,0.7,2023-24,1630241.0,17.5,110.8,111.1,USA
Sandro Mamukelashvili,MIL,41.0,14.7,0.618,14.6,0.135,-0.3,0.2,2021-22,1630572.0,9.9,99.6,117.3,Georgia
Sandro Mamukelashvili,SAS,43.0,13.4,0.516,18.2,0.063,-2.4,-0.1,2022-23,1630572.0,15.3,106.3,116.4,Georgia
Sandro Mamukelashvili,SAS,46.0,15.8,0.559,17.7,0.11,-0.5,0.2,2023-24,1630572.0,9.8,105.4,101.3,Georgia
Santi Aldama,MEM,32.0,10.2,0.452,18.4,0.044,-5.7,-0.3,2021-22,1630583.0,11.2,105.9,104.6,Spain
Santi Aldama,MEM,77.0,13.9,0.591,16.0,0.13,0.5,1.1,2022-23,1630583.0,21.8,112.7,110.2,Spain
Santi Aldama,MEM,61.0,13.1,0.539,17.9,0.07,-0.2,0.7,2023-24,1630583.0,26.5,106.2,114.6,Spain
Scottie Barnes,TOR,74.0,16.3,0.552,19.0,0.122,0.9,1.9,2021-22,1630567.0,35.4,110.2,108.4,USA
Scottie Barnes,TOR,77.0,15.5,0.524,20.3,0.09,0.4,1.6,2022-23,1630567.0,34.8,114.8,111.6,USA
Scottie Barnes,TOR,60.0,19.5,0.566,24.8,0.098,3.7,3.0,2023-24,1630567.0,34.9,112.6,115.8,USA
Scotty Pippen Jr,LAL,6.0,9.6,0.439,23.7,-0.017,-5.9,0.0,2022-23,1630590.0,5.3,89.4,90.9,USA
Scotty Pippen Jr,MEM,21.0,16.4,0.596,23.0,0.09,1.3,0.4,2023-24,1630590.0,25.1,104.6,112.2,USA
Serge Ibaka,MIL,54.0,14.4,0.579,17.8,0.108,-1.5,0.1,2021-22,201586.0,16.3,106.0,108.9,Democratic Republic of the Congo
Serge Ibaka,MIL,16.0,9.8,0.553,16.1,0.058,-4.5,-0.1,2022-23,201586.0,11.6,101.0,107.6,Democratic Republic of the Congo
Seth Curry,BKN,64.0,13.7,0.615,18.5,0.095,-0.6,0.8,2021-22,203552.0,33.3,113.7,109.2,USA
Seth Curry,BKN,61.0,12.3,0.593,19.2,0.07,-2.1,0.0,2022-23,203552.0,19.8,110.4,113.9,USA
Seth Curry,CHA,44.0,9.9,0.519,16.8,0.04,-3.3,-0.2,2023-24,203552.0,14.0,110.6,107.5,USA
Shaedon Sharpe,POR,80.0,11.5,0.568,19.0,0.032,-3.3,-0.6,2022-23,1631101.0,22.2,110.8,118.4,Canada
Shaedon Sharpe,POR,32.0,11.4,0.524,22.4,0.022,-2.8,-0.2,2023-24,1631101.0,33.1,105.8,116.0,Canada
Shai GilgeousAlexander,OKC,56.0,20.9,0.557,30.8,0.113,3.4,2.7,2021-22,1628983.0,34.7,106.6,113.0,Canada
Shai GilgeousAlexander,OKC,68.0,27.2,0.626,32.8,0.226,7.3,5.6,2022-23,1628983.0,35.5,116.1,113.3,Canada
Shai GilgeousAlexander,OKC,75.0,29.3,0.636,32.8,0.275,9.0,7.1,2023-24,1628983.0,34.0,121.0,109.7,Canada
