player_id,player,team,games_played,min,off_rating,def_rating,season
203457,Nerlens Noel,BKN,17,11.5,97.4,114.2,2022-23
1629651,Nic Claxton,BKN,76,29.9,115.1,111.3,2022-23
1630208,Nick Richards,CHA,65,18.7,107.5,112.0,2022-23
1629638,Nickeil Alexander-Walker,MIN,59,15.0,109.8,111.8,2022-23
201587,Nicolas Batum,LAC,78,21.9,114.5,110.0,2022-23
203999,Nikola Jokić,DEN,69,33.7,124.2,111.6,2022-23
1631107,Nikola Jović,MIA,15,13.6,105.7,109.2,2022-23
202696,Nikola Vučević,CHI,82,33.5,112.3,112.8,2022-23
203943,Noah Vonleh,BOS,23,7.5,111.8,113.2,2022-23
1626181,Norman Powell,LAC,60,26.1,109.2,113.0,2022-23
1628384,OG Anunoby,TOR,67,35.6,114.4,111.4,2022-23
1630167,Obi Toppin,NYK,67,15.7,112.8,110.4,2022-23
1630534,Ochai Agbaji,UTA,59,20.5,114.4,114.6,2022-23
1630846,Olivier Sarr,OKC,9,12.6,110.9,104.2,2022-23
1630209,Omer Yurtseven,MIA,9,9.2,117.2,115.5,2022-23
1630168,Onyeka Okongwu,ATL,80,23.1,114.2,112.4,2022-23
1631115,Orlando Robinson,MIA,31,13.7,110.3,106.6,2022-23
1629052,Oshae Brissett,IND,65,16.7,112.4,111.8,2022-23
203490,Otto Porter Jr.,TOR,8,18.3,109.5,114.6,2022-23
1631172,Ousmane Dieng,OKC,39,14.6,110.3,107.4,2022-23
200782,P.J. Tucker,PHI,75,25.6,117.3,113.3,2022-23
1629023,P.J. Washington,CHA,73,32.6,107.5,114.8,2022-23
1628408,PJ Dozier,SAC,16,5.0,94.1,107.0,2022-23
1631094,Paolo Banchero,ORL,72,33.7,111.1,115.3,2022-23
1627783,Pascal Siakam,TOR,71,37.4,115.6,113.3,2022-23
1626192,Pat Connaughton,MIL,61,23.7,113.3,109.9,2022-23
1631116,Patrick Baldwin Jr.,GSW,31,7.3,100.8,113.2,2022-23
201976,Patrick Beverley,CHI,67,27.1,111.6,113.1,2022-23
1630172,Patrick Williams,CHI,82,28.3,110.7,113.2,2022-23
201988,Patty Mills,BKN,40,14.2,111.2,117.0,2022-23
202331,Paul George,LAC,56,34.6,116.5,112.5,2022-23
1630194,Paul Reed,PHI,69,10.9,111.0,111.5,2022-23
1630202,Payton Pritchard,BOS,48,13.4,107.9,106.5,2022-23
1631212,Peyton Watson,DEN,23,8.1,101.6,113.5,2022-23
1630173,Precious Achiuwa,TOR,55,20.7,114.0,115.6,2022-23
1629656,Quentin Grimes,NYK,71,29.9,118.6,114.2,2022-23
1631245,Quenton Jackson,WAS,9,15.0,104.6,111.3,2022-23
1630181,R.J. Hampton,DET,47,15.9,107.1,115.8,2022-23
1629628,RJ Barrett,NYK,73,33.9,115.3,116.5,2022-23
1630564,RaiQuan Gray,BKN,1,35.1,108.2,125.7,2022-23
203526,Raul Neto,CLE,48,10.5,111.2,109.8,2022-23
203493,Reggie Bullock Jr.,DAL,78,30.3,114.7,116.5,2022-23
202704,Reggie Jackson,DEN,68,24.4,109.5,111.7,2022-23
1626158,Richaun Holmes,SAC,42,8.3,104.2,113.5,2022-23
201937,Ricky Rubio,CLE,33,17.2,107.2,104.2,2022-23
203496,Robert Covington,LAC,48,16.2,109.2,110.2,2022-23
1629057,Robert Williams III,BOS,35,23.5,116.3,105.0,2022-23
201577,Robin Lopez,CLE,37,8.1,102.3,111.0,2022-23
203585,Rodney McGruder,DET,32,16.4,111.5,114.9,2022-23
1629641,Romeo Langford,SAS,43,19.6,107.0,115.5,2022-23
1631199,Ron Harper Jr.,TOR,9,5.3,119.8,98.0,2022-23
1626220,Royce O'Neale,BKN,76,31.7,113.9,111.8,2022-23
200752,Rudy Gay,UTA,56,14.6,111.5,108.6,2022-23
203497,Rudy Gobert,MIN,70,30.7,110.8,110.3,2022-23
1629060,Rui Hachimura,LAL,63,23.3,108.5,109.7,2022-23
201566,Russell Westbrook,LAC,73,29.1,114.1,114.3,2022-23
1627853,Ryan Arcidiacono,POR,20,8.6,93.2,105.9,2022-23
1631157,Ryan Rollins,GSW,12,5.2,73.2,111.3,2022-23
1630240,Saben Lee,PHX,25,14.9,100.7,105.1,2022-23
1630180,Saddiq Bey,ATL,77,27.6,113.9,117.0,2022-23
1630573,Sam Hauser,BOS,80,16.1,114.1,106.4,2022-23
1630241,Sam Merrill,CLE,5,11.7,99.2,102.5,2022-23
1630572,Sandro Mamukelashvili,SAS,43,15.3,106.3,116.4,2022-23
1630583,Santi Aldama,MEM,77,21.8,112.7,110.2,2022-23
1630567,Scottie Barnes,TOR,77,34.8,114.8,111.6,2022-23
1630590,Scotty Pippen Jr.,LAL,6,5.3,89.4,90.9,2022-23
201586,Serge Ibaka,MIL,16,11.6,101.0,107.6,2022-23
203552,Seth Curry,BKN,61,19.8,110.4,113.9,2022-23
1631101,Shaedon Sharpe,POR,80,22.2,110.8,118.4,2022-23
1628983,Shai Gilgeous-Alexander,OKC,68,35.5,116.1,113.3,2022-23
1629003,Shake Milton,PHI,76,20.6,114.1,110.2,2022-23
1627885,Shaquille Harrison,LAL,5,24.0,113.0,113.4,2022-23
1631323,Simone Fontecchio,UTA,52,14.7,105.2,118.3,2022-23
1630219,Skylar Mays,POR,6,31.5,108.4,124.8,2022-23
203915,Spencer Dinwiddie,BKN,79,34.5,114.1,114.2,2022-23
1626169,Stanley Johnson,SAS,30,15.6,111.5,118.5,2022-23
1630649,Stanley Umude,DET,1,2.1,175.0,80.0,2022-23
201939,Stephen Curry,GSW,56,34.7,118.1,112.4,2022-23
1628425,Sterling Brown,LAL,4,6.1,106.8,106.3,2022-23
203500,Steven Adams,MEM,42,27.0,118.7,109.0,2022-23
1629004,Svi Mykhailiuk,CHA,32,14.6,109.6,108.5,2022-23
204456,T.J. McConnell,IND,75,20.4,110.5,112.9,2022-23
203933,T.J. Warren,PHX,42,16.4,112.8,108.4,2022-23
201959,Taj Gibson,WAS,49,9.8,110.6,111.7,2022-23
1629659,Talen Horton-Tucker,UTA,65,20.2,112.0,112.0,2022-23
1631106,Tari Eason,HOU,82,21.6,108.6,113.4,2022-23
1627752,Taurean Prince,MIN,54,22.1,111.9,111.0,2022-23
1629611,Terance Mann,LAC,81,23.1,113.7,113.5,2022-23
1629056,Terence Davis,SAC,64,13.1,115.4,111.4,2022-23
203082,Terrence Ross,PHX,63,21.1,112.1,114.7,2022-23
1626179,Terry Rozier,CHA,63,35.3,109.3,115.6,2022-23
1630678,Terry Taylor,CHI,31,8.5,113.2,108.8,2022-23
201152,Thaddeus Young,TOR,54,14.7,109.4,115.0,2022-23
203648,Thanasis Antetokounmpo,MIL,37,5.6,93.6,120.1,2022-23
1630177,Theo Maledon,CHA,44,19.4,106.9,115.8,2022-23
1629033,Theo Pinson,DAL,40,8.1,108.6,116.2,2022-23
1628418,Thomas Bryant,DEN,59,18.3,111.1,115.8,2022-23
203501,Tim Hardaway Jr.,DAL,71,30.3,117.9,114.5,2022-23
202699,Tobias Harris,PHI,74,32.9,117.2,111.7,2022-23
1628396,Tony Bradley,CHI,12,2.8,106.1,96.2,2022-23
1628470,Torrey Craig,PHX,79,24.7,111.9,115.5,2022-23
1629027,Trae Young,ATL,73,34.8,115.9,114.6,2022-23
1630200,Tre Jones,SAS,68,29.2,110.9,118.8,2022-23
1630544,Tre Mann,OKC,67,17.7,109.3,108.2,2022-23
1630570,Trendon Watford,POR,62,19.1,110.8,117.9,2022-23
1630235,Trent Forrest,ATL,23,12.0,104.3,114.4,2022-23
1630243,Trevelin Queen,IND,7,10.0,107.2,98.0,2022-23
1631309,Trevor Hudgins,HOU,5,5.7,105.3,98.3,2022-23
1631211,Trevor Keels,NYK,3,2.7,42.1,136.8,2022-23
1626168,Trey Lyles,SAC,74,16.9,116.3,112.3,2022-23
1630530,Trey Murphy III,NOP,79,31.0,113.3,112.8,2022-23
1628972,Troy Brown Jr.,LAL,76,24.5,112.0,112.5,2022-23
1629660,Ty Jerome,GSW,45,18.1,110.7,116.3,2022-23
1631102,TyTy Washington Jr.,HOU,31,14.0,104.9,111.0,2022-23
1628416,Tyler Dorsey,DAL,3,2.8,88.2,81.3,2022-23
1629639,Tyler Herro,MIA,67,34.9,113.9,111.3,2022-23
1630169,Tyrese Haliburton,IND,56,33.6,116.9,117.9,2022-23
1631213,Tyrese Martin,ATL,16,4.1,106.7,104.4,2022-23
1630178,Tyrese Maxey,PHI,60,33.6,118.0,112.6,2022-23
1626145,Tyus Jones,MEM,80,24.2,113.6,111.6,2022-23
1628962,Udoka Azubuike,UTA,36,10.0,103.2,114.9,2022-23
2617,Udonis Haslem,MIA,7,10.3,103.9,115.7,2022-23
1630586,Usman Garuba,HOU,75,12.9,103.3,115.5,2022-23
1630176,Vernon Carey Jr.,UTA,11,2.6,74.6,91.9,2022-23
203506,Victor Oladipo,MIA,42,26.3,110.1,111.5,2022-23
1631246,Vince Williams Jr.,MEM,15,7.0,89.2,104.0,2022-23
1628427,Vlatko Čančar,DEN,60,14.8,109.1,113.1,2022-23
1630249,Vít Krejčí,ATL,29,5.7,107.7,109.5,2022-23
1631117,Walker Kessler,UTA,74,23.0,115.7,112.7,2022-23
1628976,Wendell Carter Jr.,ORL,57,29.6,110.5,111.4,2022-23
1631111,Wendell Moore Jr.,MIN,29,5.3,99.4,112.9,2022-23
1629117,Wenyen Gabriel,LAL,68,15.1,111.2,111.4,2022-23
202083,Wesley Matthews,MIL,52,15.8,111.1,108.3,2022-23
203115,Will Barton,TOR,56,17.7,104.9,113.2,2022-23
1626195,Willy Hernangomez,NOP,38,12.0,108.5,106.8,2022-23
1641645,Xavier Cooks,WAS,10,12.6,114.8,107.3,2022-23
1629875,Xavier Moon,LAC,4,4.9,92.3,82.5,2022-23
1630270,Xavier Sneed,CHA,4,12.1,85.6,110.4,2022-23
1630214,Xavier Tillman,MEM,61,19.3,110.9,110.1,2022-23
1629139,Yuta Watanabe,BKN,58,16.0,112.3,112.9,2022-23
1628380,Zach Collins,SAS,63,22.9,108.7,116.3,2022-23
203897,Zach LaVine,CHI,77,35.9,112.0,111.7,2022-23
1630192,Zeke Nnaji,DEN,53,13.7,101.5,107.4,2022-23
1630533,Ziaire Williams,MEM,37,15.2,106.9,112.2,2022-23
1629627,Zion Williamson,NOP,29,33.0,116.2,108.4,2022-23
