player_id,player,team,games_played,min,off_rating,def_rating,season
1630238,Malik Fitts,BOS,15,4.2,93.4,109.7,2021-22
1628370,Malik Monk,LAL,76,28.1,113.2,112.9,2021-22
1629005,Malik Newman,CLE,1,7.7,91.7,83.3,2021-22
1629603,Mamadi Diakite,OKC,13,14.4,95.8,98.9,2021-22
1630585,Marcus Garrett,MIA,12,10.7,114.1,108.3,2021-22
202694,Marcus Morris Sr.,LAC,54,29.0,109.2,114.0,2021-22
203935,Marcus Smart,BOS,71,32.3,114.5,105.2,2021-22
1628365,Markelle Fultz,ORL,18,20.0,103.7,109.1,2021-22
202693,Markieff Morris,MIA,17,17.5,112.4,107.9,2021-22
1630250,Marko Simonovic,CHI,9,3.9,105.4,104.2,2021-22
1630210,Markus Howard,DEN,31,5.7,107.9,112.8,2021-22
1627737,Marquese Chriss,DAL,34,10.2,105.4,107.5,2021-22
1628963,Marvin Bagley III,DET,48,23.9,109.3,114.9,2021-22
1630222,Mason Jones,LAL,4,12.6,114.7,91.9,2021-22
203486,Mason Plumlee,CHA,73,24.6,110.5,109.6,2021-22
1629680,Matisse Thybulle,PHI,66,25.5,110.9,107.2,2021-22
1629760,Matt Mooney,NYK,1,1.9,40.0,140.0,2021-22
1630346,Matt Ryan,BOS,1,5.3,116.7,91.7,2021-22
1629744,Matt Thomas,CHI,40,11.5,109.5,108.5,2021-22
203090,Maurice Harkless,SAC,47,18.4,106.7,110.8,2021-22
1629622,Max Strus,MIA,68,23.3,113.7,108.1,2021-22
1628467,Maxi Kleber,DAL,59,24.6,109.2,105.3,2021-22
1630593,McKinley Wright IV,MIN,5,3.8,102.4,128.2,2021-22
1628982,Melvin Frazier Jr.,OKC,3,39.9,91.5,130.3,2021-22
1630695,Micah Potter,DET,3,10.3,60.3,116.7,2021-22
1629008,Michael Porter Jr.,DEN,9,29.4,104.5,94.7,2021-22
1628969,Mikal Bridges,PHX,82,34.8,116.7,106.9,2021-22
201144,Mike Conley,UTA,72,28.6,112.5,104.9,2021-22
203488,Mike Muscala,OKC,43,13.8,106.7,104.9,2021-22
1628970,Miles Bridges,CHA,80,35.5,114.5,112.4,2021-22
1630540,Miles McBride,NYK,40,9.3,113.1,100.1,2021-22
1629011,Mitchell Robinson,NYK,72,25.7,109.1,111.2,2021-22
1629671,Miye Oni,UTA,16,2.8,85.4,118.8,2021-22
1628964,Mo Bamba,ORL,71,25.7,101.8,111.3,2021-22
1626149,Montrezl Harrell,CHA,71,23.1,111.6,108.5,2021-22
1628420,Monté Morris,DEN,75,29.9,116.3,110.4,2021-22
1629021,Moritz Wagner,ORL,63,15.2,105.3,112.6,2021-22
1629650,Moses Brown,CLE,40,8.6,102.4,108.5,2021-22
1630541,Moses Moody,GSW,52,11.7,104.8,108.9,2021-22
1630589,Moses Wright,DAL,4,3.7,100.0,121.9,2021-22
1628539,Mychal Mulder,MIA,17,14.1,100.6,110.8,2021-22
1629619,Myles Powell,PHI,11,4.7,106.3,121.4,2021-22
1626167,Myles Turner,IND,42,29.4,109.7,109.9,2021-22
1630230,Naji Marshall,NOP,55,13.4,105.7,108.0,2021-22
1629642,Nassir Little,POR,42,25.9,110.2,111.1,2021-22
1630207,Nate Hinton,IND,2,1.2,133.3,57.1,2021-22
1630233,Nathan Knight,MIN,37,7.2,105.5,101.9,2021-22
1629675,Naz Reid,MIN,77,15.8,105.5,107.9,2021-22
1629674,Neemias Queta,SAC,15,8.0,104.3,108.4,2021-22
202357,Nemanja Bjelica,GSW,71,16.1,109.2,104.0,2021-22
203457,Nerlens Noel,NYK,25,22.5,104.1,109.8,2021-22
1629651,Nic Claxton,BKN,47,20.7,109.4,109.8,2021-22
1630208,Nick Richards,CHA,50,7.3,102.4,115.4,2021-22
1629638,Nickeil Alexander-Walker,UTA,65,22.6,107.6,110.7,2021-22
201587,Nicolas Batum,LAC,59,24.8,105.4,109.8,2021-22
203917,Nik Stauskas,BOS,8,4.8,109.5,90.2,2021-22
203999,Nikola Jokić,DEN,74,33.5,117.3,108.9,2021-22
202696,Nikola Vučević,CHI,73,33.1,111.3,112.8,2021-22
1626181,Norman Powell,LAC,45,32.4,110.6,118.7,2021-22
203658,Norvel Pelle,UTA,3,6.3,53.7,107.9,2021-22
1628384,OG Anunoby,TOR,48,36.0,112.0,108.1,2021-22
1630167,Obi Toppin,NYK,72,17.1,110.9,104.0,2021-22
1630846,Olivier Sarr,OKC,22,19.1,106.0,108.0,2021-22
1630209,Omer Yurtseven,MIA,56,12.6,113.3,108.0,2021-22
1630168,Onyeka Okongwu,ATL,48,20.7,114.6,109.1,2021-22
1629052,Oshae Brissett,IND,67,23.3,110.8,116.8,2021-22
203490,Otto Porter Jr.,GSW,63,22.2,110.2,103.3,2021-22
200782,P.J. Tucker,MIA,71,27.9,113.2,107.1,2021-22
1629023,P.J. Washington,CHA,65,27.2,115.0,111.5,2021-22
1628408,PJ Dozier,DEN,18,18.9,96.6,109.5,2021-22
1628238,Paris Bass,PHX,2,3.7,94.4,93.8,2021-22
1627783,Pascal Siakam,TOR,68,37.9,114.3,109.6,2021-22
1626192,Pat Connaughton,MIL,65,26.0,111.3,112.1,2021-22
201976,Patrick Beverley,MIN,58,25.4,113.6,109.8,2021-22
1630172,Patrick Williams,CHI,17,24.8,107.8,113.3,2021-22
201988,Patty Mills,BKN,81,29.0,112.3,110.7,2021-22
202331,Paul George,LAC,31,34.8,108.2,103.9,2021-22
200794,Paul Millsap,PHI,33,11.4,106.9,110.4,2021-22
1630194,Paul Reed,PHI,38,8.0,107.7,113.9,2021-22
1628778,Paul Watson,OKC,9,17.4,99.7,117.6,2021-22
1630202,Payton Pritchard,BOS,71,14.1,109.4,107.2,2021-22
1627822,Petr Cornelie,DEN,13,2.9,102.3,96.5,2021-22
1630173,Precious Achiuwa,TOR,73,23.6,108.7,106.7,2021-22
1629656,Quentin Grimes,NYK,46,17.1,102.0,105.0,2021-22
1629683,Quinndary Weatherspoon,GSW,11,6.7,110.8,119.4,2021-22
1630181,R.J. Hampton,ORL,64,21.9,99.1,113.5,2021-22
1629628,RJ Barrett,NYK,70,34.5,108.3,111.6,2021-22
200765,Rajon Rondo,CLE,39,17.9,98.9,106.8,2021-22
203526,Raul Neto,WAS,70,19.6,109.6,112.9,2021-22
1629730,Rayjon Tucker,MIL,5,14.2,114.8,117.5,2021-22
203493,Reggie Bullock Jr.,DAL,68,28.0,113.3,106.7,2021-22
202704,Reggie Jackson,LAC,75,31.2,108.2,109.4,2021-22
1629617,Reggie Perry,POR,10,18.7,100.5,117.1,2021-22
1626158,Richaun Holmes,SAC,45,23.9,107.2,113.0,2021-22
201937,Ricky Rubio,IND,34,28.5,108.6,99.5,2021-22
1630306,Rob Edwards,OKC,2,5.4,50.0,109.1,2021-22
203496,Robert Covington,LAC,71,27.3,110.9,110.2,2021-22
1629057,Robert Williams III,BOS,61,29.6,113.4,103.4,2021-22
1630218,Robert Woodard II,SAS,12,3.5,111.1,94.4,2021-22
201577,Robin Lopez,ORL,36,17.0,103.3,109.7,2021-22
203918,Rodney Hood,LAC,52,13.6,108.8,107.9,2021-22
203585,Rodney McGruder,DET,51,14.8,105.0,108.7,2021-22
1629641,Romeo Langford,SAS,48,16.1,104.0,103.1,2021-22
1626220,Royce O'Neale,UTA,77,31.2,115.8,110.5,2021-22
1630612,Ruben Nembhard Jr.,CLE,14,4.5,82.7,91.1,2021-22
200752,Rudy Gay,UTA,55,18.9,113.6,104.9,2021-22
203497,Rudy Gobert,UTA,66,32.1,114.1,104.5,2021-22
1629060,Rui Hachimura,WAS,42,22.5,108.7,115.8,2021-22
201566,Russell Westbrook,LAL,78,34.3,107.5,111.5,2021-22
1627853,Ryan Arcidiacono,NYK,10,7.6,91.1,99.4,2021-22
1630240,Saben Lee,DET,37,16.3,105.1,110.8,2021-22
1630180,Saddiq Bey,DET,82,33.0,104.7,114.0,2021-22
1626155,Sam Dekker,TOR,1,0.9,0.0,250.0,2021-22
1630573,Sam Hauser,BOS,26,6.1,105.7,106.0,2021-22
1630241,Sam Merrill,MEM,6,9.6,101.6,112.7,2021-22
1630572,Sandro Mamukelashvili,MIL,41,9.9,99.6,117.3,2021-22
1630583,Santi Aldama,MEM,32,11.2,105.9,104.6,2021-22
1630567,Scottie Barnes,TOR,74,35.4,110.2,108.4,2021-22
1630575,Scottie Lewis,CHA,2,3.3,100.0,111.8,2021-22
203816,Scotty Hopson,OKC,1,17.7,81.6,100.0,2021-22
1629635,Sekou Doumbouya,LAL,2,8.2,108.3,40.5,2021-22
1628400,Semi Ojeleye,LAC,30,13.5,97.8,114.4,2021-22
201586,Serge Ibaka,MIL,54,16.3,106.0,108.9,2021-22
203552,Seth Curry,BKN,64,33.3,113.7,109.2,2021-22
1628983,Shai Gilgeous-Alexander,OKC,56,34.7,106.6,113.0,2021-22
1629003,Shake Milton,PHI,55,21.4,108.6,109.6,2021-22
1629783,Shaq Buchanan,MEM,2,4.9,108.7,117.4,2021-22
1627885,Shaquille Harrison,BKN,2,11.3,91.8,104.3,2021-22
1630536,Sharife Cooper,ATL,13,3.0,62.1,106.0,2021-22
1630219,Skylar Mays,ATL,28,7.9,104.6,117.5,2021-22
203524,Solomon Hill,ATL,13,10.7,109.4,95.1,2021-22
203915,Spencer Dinwiddie,DAL,67,29.6,108.4,109.4,2021-22
1626169,Stanley Johnson,LAL,48,22.8,114.0,115.2,2021-22
201939,Stephen Curry,GSW,64,34.5,114.1,103.4,2021-22
1628425,Sterling Brown,DAL,49,12.8,105.4,103.1,2021-22
203500,Steven Adams,MEM,76,26.3,117.8,109.5,2021-22
1629004,Svi Mykhailiuk,TOR,56,12.8,103.6,109.5,2021-22
204456,T.J. McConnell,IND,27,24.2,106.8,112.3,2021-22
1629605,Tacko Fall,CLE,11,5.3,100.0,100.8,2021-22
201959,Taj Gibson,NYK,52,18.2,107.4,104.2,2021-22
1629659,Talen Horton-Tucker,LAL,60,25.2,107.9,110.1,2021-22
1627752,Taurean Prince,MIN,69,17.1,111.6,110.9,2021-22
1629611,Terance Mann,LAC,81,28.6,108.6,107.1,2021-22
1629056,Terence Davis,SAC,30,17.9,113.4,109.0,2021-22
203082,Terrence Ross,ORL,63,23.0,101.9,113.8,2021-22
1626179,Terry Rozier,CHA,73,33.7,113.3,112.0,2021-22
1630678,Terry Taylor,IND,33,21.6,112.2,119.1,2021-22
201152,Thaddeus Young,TOR,52,16.3,106.1,106.3,2021-22
203648,Thanasis Antetokounmpo,MIL,48,9.9,104.3,114.4,2021-22
1630177,Theo Maledon,OKC,51,17.8,101.8,112.3,2021-22
1629033,Theo Pinson,DAL,19,7.8,95.2,107.6,2021-22
1628418,Thomas Bryant,WAS,27,16.3,103.7,112.8,2021-22
204025,Tim Frazier,CLE,12,17.3,92.7,110.2,2021-22
203501,Tim Hardaway Jr.,DAL,42,29.6,108.9,107.7,2021-22
1627789,Timothe Luwawu-Cabarrot,ATL,52,13.2,109.7,113.2,2021-22
202699,Tobias Harris,PHI,73,34.8,113.2,110.0,2021-22
203107,Tomas Satoransky,WAS,55,16.5,104.4,112.4,2021-22
1628396,Tony Bradley,CHI,55,10.0,110.2,105.0,2021-22
203503,Tony Snell,NOP,53,15.5,104.8,112.6,2021-22
1628470,Torrey Craig,PHX,78,20.5,106.8,111.8,2021-22
1629027,Trae Young,ATL,76,34.9,117.2,114.9,2021-22
1629309,Trayvon Palmer,DET,1,16.8,78.8,111.8,2021-22
1630200,Tre Jones,SAS,69,16.6,108.8,109.3,2021-22
1630544,Tre Mann,OKC,60,22.8,101.7,112.0,2021-22
1629682,Tremont Waters,WAS,3,16.8,105.4,122.5,2021-22
1630570,Trendon Watford,POR,48,18.1,100.5,118.4,2021-22
1630235,Trent Forrest,UTA,60,12.8,113.0,108.5,2021-22
1630243,Trevelin Queen,HOU,10,7.4,112.9,107.3,2021-22
1630286,Trevon Scott,CLE,2,5.7,104.0,84.6,2021-22
2772,Trevor Ariza,LAL,24,19.3,106.9,112.2,2021-22
203504,Trey Burke,DAL,42,10.5,103.6,104.2,2021-22
1626168,Trey Lyles,SAC,75,20.5,106.4,113.6,2021-22
1630530,Trey Murphy III,NOP,62,13.9,108.1,107.8,2021-22
202684,Tristan Thompson,CHI,57,15.7,112.1,115.7,2021-22
1628972,Troy Brown Jr.,CHI,66,16.0,109.3,111.7,2021-22
1629660,Ty Jerome,OKC,48,16.7,98.9,100.4,2021-22
1629076,Tyler Cook,CHI,20,10.0,107.1,114.6,2021-22
1629788,Tyler Hall,NYK,1,1.9,40.0,140.0,2021-22
1629639,Tyler Herro,MIA,66,32.6,113.4,108.1,2021-22
204020,Tyler Johnson,SAS,6,15.2,111.9,113.8,2021-22
1630179,Tyrell Terry,MEM,2,1.5,137.5,144.4,2021-22
1630169,Tyrese Haliburton,IND,77,35.0,110.0,115.9,2021-22
1630178,Tyrese Maxey,PHI,75,35.3,113.3,109.7,2021-22
1627820,Tyrone Wallace,NOP,6,12.5,111.5,121.4,2021-22
1626145,Tyus Jones,MEM,73,21.2,113.0,105.5,2021-22
1628962,Udoka Azubuike,UTA,17,11.5,107.8,105.8,2021-22
2617,Udonis Haslem,MIA,13,6.4,92.7,102.3,2021-22
1630586,Usman Garuba,HOU,24,10.0,118.6,111.5,2021-22
1630176,Vernon Carey Jr.,WAS,7,6.3,84.7,132.3,2021-22
203506,Victor Oladipo,MIA,8,21.6,103.3,104.7,2021-22
1628427,Vlatko Čančar,DEN,15,11.8,104.9,104.1,2021-22
1630249,Vít Krejčí,OKC,30,23.0,103.3,116.1,2021-22
201961,Wayne Ellington,LAL,43,18.8,107.5,111.3,2021-22
1627782,Wayne Selden,NYK,3,6.4,80.5,115.0,2021-22
1628976,Wendell Carter Jr.,ORL,62,29.9,105.1,108.8,2021-22
1629117,Wenyen Gabriel,LAL,26,13.8,118.1,111.4,2021-22
1628411,Wes Iwundu,ATL,3,27.4,117.0,118.4,2021-22
202083,Wesley Matthews,MIL,49,20.5,114.4,107.7,2021-22
203115,Will Barton,DEN,71,32.1,112.5,110.4,2021-22
1626161,Willie Cauley-Stein,PHI,20,9.1,105.4,98.2,2021-22
1626195,Willy Hernangomez,NOP,50,16.8,112.5,114.2,2021-22
1629875,Xavier Moon,LAC,10,13.7,112.9,111.5,2021-22
1630270,Xavier Sneed,UTA,9,4.3,93.8,97.6,2021-22
1630214,Xavier Tillman,MEM,53,13.2,105.0,106.4,2021-22
1629139,Yuta Watanabe,TOR,38,11.7,105.7,109.6,2021-22
1630582,Yves Pons,MEM,12,5.9,85.3,106.5,2021-22
1628380,Zach Collins,SAS,28,17.9,110.9,107.8,2021-22
203897,Zach LaVine,CHI,67,34.7,112.5,113.4,2021-22
1630285,Zavier Simpson,OKC,4,43.5,98.6,125.1,2021-22
1630192,Zeke Nnaji,DEN,41,17.0,107.2,110.4,2021-22
1630533,Ziaire Williams,MEM,62,21.7,112.9,108.8,2021-22
1629597,Zylan Cheatham,UTA,1,5.2,18.2,125.0,2021-22
